,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vn4eg69sq,a1,5ef266d7ca856c62e965fa33,sample.transcriptic.aq1e98efavn9bak.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavn9bak,4068,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,67800.0,-70240474.76060313,859091.66939392
89,r1e88vn4eg69sq,d6,5ef2673cbab9919c4702dd00,sample.transcriptic.aq1e98effgan46y.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,09702b0b32a3d3e13b42c7f5d82695451078d5b6,"UWBF_34313 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e98effgan46y,96,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1600.0,-64745237.472145446,24341.666328300777
90,r1e88vn4eg69sq,d6,5ef2679443d91af4d446f809,sample.transcriptic.aq1e98efmg2s3qn.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,24dbfb10c95296386ce6a62a6730e16c1b05cd1b,"UWBF_34313 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e98efmg2s3qn,216,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,3600.0,-64745237.472145446,24341.666328300777
91,r1e88vn4eg69sq,d6,5ef266c7ca856c62e965f9f3,sample.transcriptic.aq1e98efs6qbhyy.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,9cc47346c20f65d13aeddbb4306fca3c5dd0009b,"UWBF_34313 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6qbhyy,5405,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,90083.33333,-64745237.472145446,24341.666328300777
92,r1e88vn4eg69sq,d7,5ef266ef092ac77aff9341b4,sample.transcriptic.aq1e98efawp2uxg.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,1576a6bc958f3f1d28acbcdc5c98219872d96774,"UWBF_34313 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98efawp2uxg,71,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1183.3333300000002,1.6692574985812565,295.645100395895
93,r1e88vn4eg69sq,d7,5ef267df9e8d1324b4789ac1,sample.transcriptic.aq1e98effggb3u2.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,33d109a9919c0075f04c86905b0a8abb5ade3458,"UWBF_34313 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98effggb3u2,35,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,583.3333299999999,1.6692574985812565,295.645100395895
94,r1e88vn4eg69sq,d7,5ef26738bab9919c4702dcec,sample.transcriptic.aq1e98efmg7av8v.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,b74a1652c581509b508bdaeedc44239a58f76d9c,"UWBF_34313 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98efmg7av8v,68,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,1133.3333300000002,1.6692574985812565,295.645100395895
95,r1e88vn4eg69sq,d7,5ef2679b43d91af4d446f82a,sample.transcriptic.aq1e98efs6vzhn3.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,db31c521c715cc1325e1bdad1b2acc72d089e32b,"UWBF_34313 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34313,CRISPR_CEN.PK2_34313,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6vzhn3,222,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,3700.0,1.6692574985812565,295.645100395895
96,r1e88vn4eg69sq,e1,5ef266dd092ac77aff934163,sample.transcriptic.aq1e98efavqhqjq.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,3,921fc1929952e46acfa3f8703d876c29d8573249,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efavqhqjq,8451,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,140850.0,-65096770.0183482,1081816.0122244295
97,r1e88vn4eg69sq,e1,5ef267e69e8d1324b4789ae1,sample.transcriptic.aq1e98efffhsxf8.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,3,3ed65d0b12112ba91626bd8080dd6ca58365819d,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98efffhsxf8,6448,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,107466.66667,-65096770.0183482,1081816.0122244295
98,r1e88vn4eg69sq,e1,5ef2679643d91af4d446f810,sample.transcriptic.aq1e98efmf8sqv3.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,3,ebf841595e58b530fd08a80e4ffeb0a426796de8,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98efmf8sqv3,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,19000,200,27-Mar-2020,1578947.3684200002,-65096770.0183482,1081816.0122244295
99,r1e88vn4eg69sq,e1,5ef266daca856c62e965fa3d,sample.transcriptic.aq1e98efs5xgd9b.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,3,e964cbfafea8f8ac19bcbb1a0e3751519c53feba,"UWBF_23970 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98efs5xgd9b,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,12000,200,27-Mar-2020,2500000.0,-65096770.0183482,1081816.0122244295
100,r1e88vn4eg69sq,e3,5ef2678b43d91af4d446f7dc,sample.transcriptic.aq1e98efaw2rgqx.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,71b839823e5ab061d97a6a674c03583bc9b6340c,"UWBF_34316 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98efaw2rgqx,15426,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,257100.0,-182745440.63532203,1285568.182189829
101,r1e88vn4eg69sq,e3,5ef266e7092ac77aff934190,sample.transcriptic.aq1e98effftvhgm.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f06ee956ec6a211ee049a3383380a452703f3e87,"UWBF_34316 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98effftvhgm,9474,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,157900.0,-182745440.63532203,1285568.182189829
102,r1e88vn4eg69sq,e3,5ef2678f43d91af4d446f7f0,sample.transcriptic.aq1e98efmfjzh2a.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,e5387270ecf4d92deccc7d5224f6d555a6cb8cf4,"UWBF_34316 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfjzh2a,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,15000,200,27-Mar-2020,2000000.0,-182745440.63532203,1285568.182189829
103,r1e88vn4eg69sq,e3,5ef26736bab9919c4702dce2,sample.transcriptic.aq1e98efs68jyan.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,15c73b0e1ee3eba81302bb3b325c0fc8a439e259,"UWBF_34316 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98efs68jyan,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-182745440.63532203,1285568.182189829
104,r1e88vn4eg69sq,e4,5ef266ea092ac77aff93419f,sample.transcriptic.aq1e98efaw7aa94.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,9ebd2cae8a8777f0f8cdde0c62bd4bb9b3032502,"UWBF_34316 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,aq1e98efaw7aa94,15943,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,265716.66667,-328906123.76632243,1184309.1882457933
105,r1e88vn4eg69sq,e4,5ef266caca856c62e965f9fc,sample.transcriptic.aq1e98efffzjh5n.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,de6db1d362ad981948cc67832f95d9b297a43ce0,"UWBF_34316 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,aq1e98efffzjh5n,9918,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,165300.0,-328906123.76632243,1184309.1882457933
106,r1e88vn4eg69sq,e4,5ef26735bab9919c4702dcdd,sample.transcriptic.aq1e98efmfqjajg.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,09b756e1257ad6afebc331952d0f6ce49baca046,"UWBF_34316 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfqjajg,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,19000,200,27-Mar-2020,1578947.3684200002,-328906123.76632243,1184309.1882457933
107,r1e88vn4eg69sq,e4,5ef266d7ca856c62e965fa37,sample.transcriptic.aq1e98efs6e8xxn.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,07675313b138cff2b4e23a202b9ab17a0693cda8,"UWBF_34316 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6e8xxn,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-328906123.76632243,1184309.1882457933
108,r1e88vn4eg69sq,e5,5ef266ed092ac77aff9341ae,sample.transcriptic.aq1e98efawbu3sa.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,fbf35512c74f1f9ebf4b8a96bb80ab6bfa963688,"UWBF_34316 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e98efawbu3sa,16030,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,267166.66667,-122328617.8128066,1211500.0064126633
109,r1e88vn4eg69sq,e5,5ef266e8092ac77aff934198,sample.transcriptic.aq1e98effg64anu.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,c372251edfd746698e20d23fd516fc276dbdd2d3,"UWBF_34316 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e98effg64anu,12230,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,203833.33333,-122328617.8128066,1211500.0064126633
110,r1e88vn4eg69sq,e5,5ef2679343d91af4d446f805,sample.transcriptic.aq1e98efmfw8a7h.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,f06eec7558238a30f489189062744ab0329fa781,"UWBF_34316 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e98efmfw8a7h,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,16000,200,27-Mar-2020,1875000.0,-122328617.8128066,1211500.0064126633
111,r1e88vn4eg69sq,e5,5ef266d6ca856c62e965fa2f,sample.transcriptic.aq1e98efs6jsrfv.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,1,606739646f9816fdc8b6406bc08af490a983a0ed,"UWBF_34316 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6jsrfv,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,12000,200,27-Mar-2020,2500000.0,-122328617.8128066,1211500.0064126633
112,r1e88vn4eg69sq,e6,5ef266d3ca856c62e965fa24,sample.transcriptic.aq1e98efawhh3ec.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,3287b5e2db026613c85dd9be4f3e43f200586b4d,"UWBF_34316 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e98efawhh3ec,15524,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,258733.33333000002,-106681826.67852485,1182718.1391345344
113,r1e88vn4eg69sq,e6,5ef267e49e8d1324b4789ad5,sample.transcriptic.aq1e98effgbsaaw.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,7d6893f78d4ef8ab40241fb1569893429ffc9780,"UWBF_34316 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e98effgbsaaw,12446,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,207433.33333,-106681826.67852485,1182718.1391345344
114,r1e88vn4eg69sq,e6,5ef2673cbab9919c4702dd02,sample.transcriptic.aq1e98efmg2s3qr.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,f1b51a9387a51430f42a48fb2c3f61846f7b5bb5,"UWBF_34316 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e98efmg2s3qr,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,17000,200,27-Mar-2020,1764705.88235,-106681826.67852485,1182718.1391345344
115,r1e88vn4eg69sq,e6,5ef267a143d91af4d446f848,sample.transcriptic.aq1e98efs6rfr4x.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,7e972e8e5227989a67d33c5914bb3ed86d9e34bc,"UWBF_34316 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e98efs6rfr4x,30000,YS-TS35C-03-27-2020-R5(T4),Sytox-YeastGates,SytoxYG-Plate,12000,200,27-Mar-2020,2500000.0,-106681826.67852485,1182718.1391345344
116,r1e88vn4eg69sq,e7,5ef266e1ca856c62e965fa59,sample.transcriptic.aq1e98efawp2uxk.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,bd99a693f9d23194d1c1a007962a2c0eba52e7d3,"UWBF_34316 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98efawp2uxk,15630,YS-TS35C-03-27-2020-R5T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,260500.0,-120067375.11777413,1232677.9856394911
117,r1e88vn4eg69sq,e7,5ef2678d43d91af4d446f7e4,sample.transcriptic.aq1e98effggb3u5.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,03f091e5aed09c7840804841738a9807be65b15c,"UWBF_34316 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98effggb3u5,10694,YS-TS35C-03-27-2020-R5(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,178233.33333,-120067375.11777413,1232677.9856394911
118,r1e88vn4eg69sq,e7,5ef266dc092ac77aff93415e,sample.transcriptic.aq1e98efmg8f3ct.experiment.transcriptic.r1e88vn4eg69sq,YeastSTATES-OR-Gate-CRISPR-Dose-Response,transcriptic,2,af012a4eb924e6f1f9ae3d3d809f7b5695502e1e,"UWBF_34316 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34316,CRISPR_CEN.PK2_34316,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98efmg8f3ct,30000,YS-TS35C-03-27-2020-R5(T3),Sytox-YeastGates,SytoxYG-Plate,17000,200,27-Mar-2020,1764705.88235,-120067375.11777413,1232677.9856394911
