,experiment_id,strain,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
480,r1dw778b7yrcab,B_subtilis_WT_JH642,a2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y37betya.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y37betya,0.2426197078332928,2.8180036922294334,11.6149,False,False,,
481,r1dw778b7yrcab,B_subtilis_WT_JH642,a2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgmv6sw.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,a36df61d253a31bb25151fa0ca5a32e1150e042d,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgmv6sw,0.2379585666455724,2.485250440471982,10.44405,False,False,,
482,r1dw778b7yrcab,B_subtilis_WT_JH642,a2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h3x2sgd.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,46626073e221ea530a39dca7fc2284b97e0f619b,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h3x2sgd,0.3841725391450204,4.962981753094791,12.91863,False,False,,
483,r1dw778b7yrcab,B_subtilis_WT_JH642,a3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y37h4tmc.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y37h4tmc,0.2299139750943653,2.5978724705750293,11.29932,False,False,,
484,r1dw778b7yrcab,B_subtilis_WT_JH642,a3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgtj6ey.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,4e8b90f336bd0a85543dc494e96aee84737a3c31,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgtj6ey,0.041576887156154985,1.1282952103815689,27.137559999999997,False,False,,
485,r1dw778b7yrcab,B_subtilis_WT_JH642,a3,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h43kjzm.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,cc2c533c27258b138ccb8d24e47f5382b68add84,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h43kjzm,0.14413965869683212,1.3134210012461789,9.11214,False,False,,
486,r1dw778b7yrcab,B_subtilis_WT_JH642,a4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y38tyxan.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,7,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y38tyxan,0.23917041059968874,3.1407259594653243,13.13175,False,False,,
487,r1dw778b7yrcab,B_subtilis_WT_JH642,a4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgy3xy7.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,a36df61d253a31bb25151fa0ca5a32e1150e042d,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgy3xy7,0.06670541746431052,1.00822660334003,15.11461,False,False,,
488,r1dw778b7yrcab,B_subtilis_WT_JH642,a4,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h499jnr.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,46626073e221ea530a39dca7fc2284b97e0f619b,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h499jnr,0.7976910390743944,11.47045118703531,14.379570000000001,False,False,,
489,r1dw778b7yrcab,B_subtilis_WT_JH642,a5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y38znwxr.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,8,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y38znwxr,0.21056100731424413,2.456239733911898,11.66522,False,False,,
490,r1dw778b7yrcab,B_subtilis_WT_JH642,a5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdh5rxmc.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,4e8b90f336bd0a85543dc494e96aee84737a3c31,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdh5rxmc,0.06404965049477979,0.678088120541625,10.586910000000001,False,False,,
491,r1dw778b7yrcab,B_subtilis_WT_JH642,a5,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4exjav.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,cc2c533c27258b138ccb8d24e47f5382b68add84,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4exjav,0.33146808115656234,4.768178931620566,14.385029999999999,False,False,,
492,r1dw778b7yrcab,B_subtilis_WT_JH642,a6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y397bwkw.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,9,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y397bwkw,0.21951553138163246,1.7192119423633163,7.83185,False,False,,
493,r1dw778b7yrcab,B_subtilis_WT_JH642,a6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhbex9f.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,a36df61d253a31bb25151fa0ca5a32e1150e042d,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhbex9f,0.12034041025577262,0.20389401100355545,1.6943099999999998,False,False,,
494,r1dw778b7yrcab,B_subtilis_WT_JH642,a6,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4mmhxz.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,46626073e221ea530a39dca7fc2284b97e0f619b,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4mmhxz,0.5869925387032954,8.349353025759605,14.22395,False,False,,
495,r1dw778b7yrcab,B_subtilis_WT_JH642,a7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39czw94.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,10,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39czw94,0.26940021342494325,3.595097731394692,13.34482,False,False,,
496,r1dw778b7yrcab,B_subtilis_WT_JH642,a7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhh4wwm.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,4e8b90f336bd0a85543dc494e96aee84737a3c31,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhh4wwm,0.06006999398483071,0.4940789223890906,8.22505,False,False,,
497,r1dw778b7yrcab,B_subtilis_WT_JH642,a7,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4s6bg9.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,cc2c533c27258b138ccb8d24e47f5382b68add84,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4s6bg9,0.3754974946344543,6.004190007255403,15.98996,False,False,,
498,r1dw778b7yrcab,B_subtilis_WT_JH642,a8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39jpvw8.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,11,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39jpvw8,0.24920573411904584,3.0342059564434125,12.175510000000001,False,False,,
499,r1dw778b7yrcab,B_subtilis_WT_JH642,a8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhpswjr.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,a36df61d253a31bb25151fa0ca5a32e1150e042d,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhpswjr,0.07366413039177729,0.9054642989585624,12.291789999999999,False,False,,
500,r1dw778b7yrcab,B_subtilis_WT_JH642,a8,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h4xub5d.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,46626073e221ea530a39dca7fc2284b97e0f619b,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h4xub5d,0.4353289337893173,6.535425116769919,15.01261,False,False,,
501,r1dw778b7yrcab,B_subtilis_WT_JH642,a9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39rcvje.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,12,19a4525e37ed48994ff78f70ec85f48374e8449a,"B_subtilis_WT_JH642 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39rcvje,0.24950551465108806,3.6644582244122814,14.686879999999999,False,False,,
502,r1dw778b7yrcab,B_subtilis_WT_JH642,a9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdhubq3z.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,4e8b90f336bd0a85543dc494e96aee84737a3c31,"B_subtilis_WT_JH642 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdhubq3z,0.1872520895569854,1.9954803609600749,10.65665,False,False,,
503,r1dw778b7yrcab,B_subtilis_WT_JH642,a9,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h55hasg.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,6,cc2c533c27258b138ccb8d24e47f5382b68add84,"B_subtilis_WT_JH642 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h55hasg,0.3455934479072104,5.4431927254882035,15.750279999999998,False,False,,
504,r1dw778b7yrcab,B_subtilis_WT_PY79,b1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y376w2f6.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,4,03a304872f24a8390203148d0d15148dd6a10196,"B_subtilis_WT_PY79 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y376w2f6,0.341114602724679,4.211926810725137,12.347539999999999,False,False,,
505,r1dw778b7yrcab,B_subtilis_WT_PY79,b1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdggbd9r.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,40b964ad9d6d448d737e578c2e45cefab83d3b90,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdggbd9r,0.18502003959943314,2.397237187543479,12.95664,False,False,,
506,r1dw778b7yrcab,B_subtilis_WT_PY79,b1,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h3sgyy9.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,596b0629bdbea44bec5a62f901f3b524762ab013,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h3sgyy9,0.22561511300615664,3.4130900748180983,15.12793,False,False,,
507,r1dw778b7yrcab,B_subtilis_WT_PY79,b10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y39y73bm.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,03a304872f24a8390203148d0d15148dd6a10196,"B_subtilis_WT_PY79 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y39y73bm,0.3089176164549324,3.5563891856840435,11.51242,False,False,,
508,r1dw778b7yrcab,B_subtilis_WT_PY79,b10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdj35vv5.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,5e3e8167ac58515322f283b5be331a750e214f00,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdj35vv5,0.06499039765274876,0.8159546569358112,12.555,False,False,,
509,r1dw778b7yrcab,B_subtilis_WT_PY79,b10,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5cbgjn.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,f57b398dd43a571ed455df93a9c581ac1f862b5e,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5cbgjn,0.3220502983596001,3.4234198977997217,10.63008,False,False,,
510,r1dw778b7yrcab,B_subtilis_WT_PY79,b11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3a6z94r.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,03a304872f24a8390203148d0d15148dd6a10196,"B_subtilis_WT_PY79 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3a6z94r,0.3736563544394663,4.699291980323071,12.57651,False,False,,
511,r1dw778b7yrcab,B_subtilis_WT_PY79,b11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdj8tvh9.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,5e3e8167ac58515322f283b5be331a750e214f00,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdj8tvh9,0.3259020432375202,4.353669013753558,13.35883,False,False,,
512,r1dw778b7yrcab,B_subtilis_WT_PY79,b11,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5hzg7u.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,2,f57b398dd43a571ed455df93a9c581ac1f862b5e,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [1.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,1.0,mM,"['Cuminic Acid + IPTG|1.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5hzg7u,0.3885438934038294,4.989043770997856,12.84036,False,False,,
513,r1dw778b7yrcab,B_subtilis_WT_PY79,b12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y3adtevx.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,03a304872f24a8390203148d0d15148dd6a10196,"B_subtilis_WT_PY79 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y3adtevx,0.4250779569568744,6.041112695393242,14.21178,False,False,,
514,r1dw778b7yrcab,B_subtilis_WT_PY79,b12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdjegv6e.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,40b964ad9d6d448d737e578c2e45cefab83d3b90,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdjegv6e,0.2646037471053364,3.6453093232275866,13.77648,False,False,,
515,r1dw778b7yrcab,B_subtilis_WT_PY79,b12,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h5qpfv2.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,1,596b0629bdbea44bec5a62f901f3b524762ab013,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h5qpfv2,0.3579437281059591,2.8905435282798355,8.07541,False,False,,
516,r1dw778b7yrcab,B_subtilis_WT_PY79,b2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3y37ck248.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,5,03a304872f24a8390203148d0d15148dd6a10196,"B_subtilis_WT_PY79 | 30.0 | [18.0] | {""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,,0.0,,['S750|NA|NA'],30.0,celsius,18.0,hour,ct1dw778bqh67ez,aq1dyh3y37ck248,0.2686043868741625,3.675983584804701,13.68549,False,False,,
517,r1dw778b7yrcab,B_subtilis_WT_PY79,b2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh3zdgnzcwu.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,40b964ad9d6d448d737e578c2e45cefab83d3b90,"B_subtilis_WT_PY79 | 30.0 | [30.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,30.0,hour,ct1dw778btnt7ms,aq1dyh3zdgnzcwu,0.2189113449249742,3.7725693198810895,17.233320000000003,False,False,,
518,r1dw778b7yrcab,B_subtilis_WT_PY79,b2,5bee125189f10442ca0f7eb3,sample.transcriptic.aq1dyh45h3x2sgg.experiment.transcriptic.r1dw778b7yrcab,NovelChassis-OR-Circuit-Cycle0-24hour,transcriptic,3,596b0629bdbea44bec5a62f901f3b524762ab013,"B_subtilis_WT_PY79 | 30.0 | [42.0] | {""Cuminic Acid + IPTG"": [0.0], ""S750"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,,,,S750,Cuminic Acid + IPTG,0.0,mM,"['Cuminic Acid + IPTG|0.0|mM', 'S750|NA|NA']",30.0,celsius,42.0,hour,ct1dw778br6krsk,aq1dyh45h3x2sgg,0.2692484063918049,3.3614934044684603,12.48473,False,False,,
