,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e88vcjan8eqj,a1,5ef2688a8c131da11924bf58,sample.transcriptic.aq1e8w56s6tsb6b.experiment.transcriptic.r1e88vcjan8eqj,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a60cb580d89cc4ef30a128535c82778f993ee947,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e8w56s6tsb6b,4538,YS-TS35C-03-24-2020-R1T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,24-Mar-2020,75633.33333,-106403111.1275023,751861.8391979235
1089,r1e88vghqejbnp,c6,5ef267a3f484cd840a9e227d,sample.transcriptic.aq1e9p5z7dbthsk.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,04f6cc23235b2280d9427ea2cca0041d6fb2723f,"UWBF_34279 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e9p5z7dbthsk,57,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,950.0,-89976433.47818482,2391.6666844560036
1090,r1e88vghqejbnp,c6,5ef266a87a0c31e82f00a3f7,sample.transcriptic.aq1e9p5zbsbkd24.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4b3700c0697fc20c592da5d5cd7f365b240bf27c,"UWBF_34279 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e9p5zbsbkd24,105,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1750.0,-89976433.47818482,2391.6666844560036
1091,r1e88vghqejbnp,c6,5ef266dad6cd7ce0a38809e2,sample.transcriptic.aq1e9p5zg2dvy2u.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,be8b7b62a62297ddb0c7e6470988961657400cb0,"UWBF_34279 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e9p5zg2dvy2u,307,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,5116.6666700000005,-89976433.47818482,2391.6666844560036
1092,r1e88vghqejbnp,c7,5ef266e300d7bcbd73b745f2,sample.transcriptic.aq1e9p5z2n5ju75.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,8bf7ca31d08d93108a5b951ef32fa8ee8168cfb2,"UWBF_34279 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e9p5z2n5ju75,149,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,2483.33333,181413794.94813454,2116.6666483952904
1093,r1e88vghqejbnp,c7,5ef266dad6cd7ce0a38809e0,sample.transcriptic.aq1e9p5z7dhgher.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,14ab6e948ca057519601dd4377c4a97a21895084,"UWBF_34279 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,20.0,hour,aq1e9p5z7dhgher,95,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1583.3333300000002,181413794.94813454,2116.6666483952904
1094,r1e88vghqejbnp,c7,5ef266e800d7bcbd73b7460c,sample.transcriptic.aq1e9p5zbsh9cp8.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,1f5c3ee249c744b13c5446edaddffd972b23834d,"UWBF_34279 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,22.0,hour,aq1e9p5zbsh9cp8,159,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,2650.0,181413794.94813454,2116.6666483952904
1095,r1e88vghqejbnp,c7,5ef266ccd6cd7ce0a38809a8,sample.transcriptic.aq1e9p5zg2jerk3.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,115361bc277a98f68f05fffbd6f8d051bde270af,"UWBF_34279 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_34279,CEN.PK2_ATAF1_sic1_gfp_34279,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",35.0,celsius,24.0,hour,aq1e9p5zg2jerk3,105,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1750.0,181413794.94813454,2116.6666483952904
1096,r1e88vghqejbnp,c8,5ef26794f484cd840a9e223d,sample.transcriptic.aq1e9p5z2nb8tua.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,ff952e20fc5e1b0b0721375436d80fc47a0598f9,"beads_spherotech_pps_6K | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e9p5z2nb8tua,9023,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,150383.33333,,
1097,r1e88vghqejbnp,c8,5ef267463047261dac8d11d9,sample.transcriptic.aq1e9p5z7dq6h3w.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,63bdba9de980d0f629660945205607bbf7fd344e,"beads_spherotech_pps_6K | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e9p5z7dq6h3w,9788,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,163133.33333,,
1098,r1e88vghqejbnp,c8,5ef266eb00d7bcbd73b74617,sample.transcriptic.aq1e9p5zbspxcbb.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4e86bfd0ea8f03739c57f2a8185f86c6ca277d5c,"beads_spherotech_pps_6K | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e9p5zbspxcbb,9286,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,154766.66667,,
1099,r1e88vghqejbnp,c8,5ef266d600d7bcbd73b745c3,sample.transcriptic.aq1e9p5zg2r4r87.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,2cccdb6471cb509efdc5b2a7322ba3b82e4eaf40,"beads_spherotech_pps_6K | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | BEAD_SIZE",beads_spherotech_pps_6K,Sizing_beads,Process,BEAD_SIZE,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e9p5zg2r4r87,10004,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,166733.33333,,
1100,r1e88vghqejbnp,c9,5ef2673f3047261dac8d11ba,sample.transcriptic.aq1e9p5z2ngwtge.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,9845ebaf203529a4244a59651a0f18929e83be65,"beads_spherotech_rainbow | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e9p5z2ngwtge,30000,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,500000.0,,
1101,r1e88vghqejbnp,c9,5ef267403047261dac8d11bc,sample.transcriptic.aq1e9p5z7dvugr3.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,85d4be6033a3d22d4efdde5096c97366e062e0b0,"beads_spherotech_rainbow | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e9p5z7dvugr3,30000,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,57000,200,31-Mar-2020,526315.78947,,
1102,r1e88vghqejbnp,c9,5ef266d400d7bcbd73b745b8,sample.transcriptic.aq1e9p5zbsug5uh.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,c45631059c5ed251f5ba42a8140321b6de6a554a,"beads_spherotech_rainbow | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e9p5zbsug5uh,29441,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,490683.33333,,
1103,r1e88vghqejbnp,c9,5ef266d2d6cd7ce0a38809be,sample.transcriptic.aq1e9p5zg2wsqv9.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,b12fca72f93f02e907c292adabe3cb82acd1ce0e,"beads_spherotech_rainbow | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,24.0,hour,aq1e9p5zg2wsqv9,30000,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,500000.0,,
1104,r1e88vghqejbnp,d1,5ef266b27a0c31e82f00a427,sample.transcriptic.aq1e9p5z2m72pt7.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,a8216a6c3878667d4ede1b1944de29069084fec7,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e9p5z2m72pt7,12014,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,200233.33333,-128238551.90631165,787420.1804601777
1105,r1e88vghqejbnp,d1,5ef266b47a0c31e82f00a430,sample.transcriptic.aq1e9p5z7chu6wv.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,fa9556d3d70eb8bd967b822b8e8d133955a1018b,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,20.0,hour,aq1e9p5z7chu6wv,7230,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,120500.0,-128238551.90631165,787420.1804601777
1106,r1e88vghqejbnp,d1,5ef267513047261dac8d1207,sample.transcriptic.aq1e9p5zbrjr8ae.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,862028dd2eb1e19c21fefc1f4a77d4a0241490b9,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,22.0,hour,aq1e9p5zbrjr8ae,30000,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,24000,200,31-Mar-2020,1250000.0,-128238551.90631165,787420.1804601777
1107,r1e88vghqejbnp,d1,5ef266b3ee5c44ec1add0da6,sample.transcriptic.aq1e9p5zfzkwm77.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,1ebbd85ac4feae7465946e2da81a297bb96b5e57,"UWBF_23970 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",35.0,celsius,24.0,hour,aq1e9p5zfzkwm77,30000,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,19000,200,31-Mar-2020,1578947.3684200002,-128238551.90631165,787420.1804601777
1108,r1e88vghqejbnp,d3,5ef266d7d6cd7ce0a38809d8,sample.transcriptic.aq1e9p5z2mg59uk.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,0d5da8c1f5d6aa0123d13d8ed62721f2ab3c629c,"UWBF_34286 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,18.0,hour,aq1e9p5z2mg59uk,127,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,2116.66667,-110180103.88715108,1954.166695826783
1109,r1e88vghqejbnp,d3,5ef2679bf484cd840a9e2253,sample.transcriptic.aq1e9p5z7ctwry9.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,799883e68deba36b23fbe95e77ca547d06809e52,"UWBF_34286 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,20.0,hour,aq1e9p5z7ctwry9,57,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,950.0,-110180103.88715108,1954.166695826783
1110,r1e88vghqejbnp,d3,5ef266d700d7bcbd73b745c8,sample.transcriptic.aq1e9p5zbrvxzfm.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,9eab5dd7f7ae0ec73980bfa5d169cc7cd17daf63,"UWBF_34286 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,22.0,hour,aq1e9p5zbrvxzfm,101,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1683.3333300000002,-110180103.88715108,1954.166695826783
1111,r1e88vghqejbnp,d3,5ef266e0d6cd7ce0a38809f7,sample.transcriptic.aq1e9p5zfzx5dcg.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,25719b817a94bcada3faa6db30671a95cb879101,"UWBF_34286 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|5e-05|mM']",35.0,celsius,24.0,hour,aq1e9p5zfzx5dcg,184,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,3066.66667,-110180103.88715108,1954.166695826783
1112,r1e88vghqejbnp,d4,5ef266d6d6cd7ce0a38809d1,sample.transcriptic.aq1e9p5z2mnt9gn.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,f4afb08e745866a53a2a5ff79b0206254b06881f,"UWBF_34286 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e9p5z2mnt9gn,81,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1350.0,0.9217678689207917,74.26482758637468
1113,r1e88vghqejbnp,d4,5ef2674c3047261dac8d11f0,sample.transcriptic.aq1e9p5z7czkrmb.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,1786bfa49e267f5f2332c506415c58bf68a1894b,"UWBF_34286 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,20.0,hour,aq1e9p5z7czkrmb,49,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,816.6666700000001,0.9217678689207917,74.26482758637468
1114,r1e88vghqejbnp,d4,5ef267533047261dac8d1210,sample.transcriptic.aq1e9p5zbs2gsyt.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,e3508ee3c569057f6bd96a19b6d6cbffe8dbba9c,"UWBF_34286 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,22.0,hour,aq1e9p5zbs2gsyt,66,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1100.0,0.9217678689207917,74.26482758637468
1115,r1e88vghqejbnp,d4,5ef267423047261dac8d11c6,sample.transcriptic.aq1e9p5zg24tczj.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,7dc24199d991b288267371e4a2239a6eab50285c,"UWBF_34286 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",35.0,celsius,24.0,hour,aq1e9p5zg24tczj,409,YS-TS35C-03-31-2020-R4T4,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,6816.6666700000005,0.9217678689207917,74.26482758637468
1116,r1e88vghqejbnp,d5,5ef266eb00d7bcbd73b74619,sample.transcriptic.aq1e9p5z2mtc2zv.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,515b9683235be01ec269fdb48f9848ed8d7aa8ae,"UWBF_34286 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e9p5z2mtc2zv,110,YS-TS35C-03-31-2020-R4T1,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1833.3333300000002,-148766266.3163229,1716.6666832021215
1117,r1e88vghqejbnp,d5,5ef2679ff484cd840a9e2268,sample.transcriptic.aq1e9p5z7d65j5j.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,c5e488c8c3289fe407afad0acdb44b15af7013e3,"UWBF_34286 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,20.0,hour,aq1e9p5z7d65j5j,63,YS-TS35C-03-31-2020-R4T2,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1050.0,-148766266.3163229,1716.6666832021215
1118,r1e88vghqejbnp,d5,5ef266bfee5c44ec1add0dd7,sample.transcriptic.aq1e9p5zbs86smw.experiment.transcriptic.r1e88vghqejbnp,YeastSTATES-Beta-Estradiol-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,932e26ef378992dd0f378cdf6ac8b0923ee69d48,"UWBF_34286 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_34286,CEN.PK2_ATAF1_sic1_34286,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",35.0,celsius,22.0,hour,aq1e9p5zbs86smw,65,YS-TS35C-03-31-2020-R4T3,Sytox-YeastGates,SytoxYG-Plate,60000,200,31-Mar-2020,1083.3333300000002,-148766266.3163229,1716.6666832021215
