,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1e7dn636p4k69,a1,5ef26517ed52f48d4f6d89cf,sample.transcriptic.aq1e7pzs5bhgxtq.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,4,b80d464c686abcb89e63ab10c8bcd25d8fb8df9e,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e7pzs5bhgxtq,869,YS-TS35C-03-13-2020-T1a,Sytox-YeastGates,SytoxYG-Plate,60000,200,13-Mar-2020,14483.333330000001,-65113860.87274201,553855.6281592811
521,r1e88v4gk2m6qv,e9,5ef2652ecb308076bbd33ed4,sample.transcriptic.aq1e98fhxhxes2x.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,93ff7c4e46a9df3b9ed8786c13b87feadae816ef,"UWBF_34309 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34309,CEN.PK2_ORE1_sic1_34309,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxhxes2x,30000,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,14000,200,27-Mar-2020,2142857.14286,-166572440.1134424,2408008.681691865
522,r1e88v4gk2m6qv,e9,5ef264c2e19b1ea26d14ef6c,sample.transcriptic.aq1e98fhy6tyf9p.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,1dea33ffd60c11d326e7ff622b8ec50712c980d4,"UWBF_34309 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34309,CEN.PK2_ORE1_sic1_34309,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy6tyf9p,30000,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,11000,200,27-Mar-2020,2727272.72727,-166572440.1134424,2408008.681691865
523,r1e88v4gk2m6qv,e9,5ef2657c9bee4e3995d95298,sample.transcriptic.aq1e98fhz39dxe6.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,ea70cf132418726716f57b5b9127ebb8e40d8370,"UWBF_34309 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34309,CEN.PK2_ORE1_sic1_34309,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz39dxe6,30000,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,9000,200,27-Mar-2020,3333333.33333,-166572440.1134424,2408008.681691865
524,r1e88v4gk2m6qv,f1,5ef26615d4d2990f7ec31a1c,sample.transcriptic.aq1e98fhwxajjks.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,921fc1929952e46acfa3f8703d876c29d8573249,"UWBF_23970 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwxajjks,895,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,14916.666669999999,-36349590.816377856,77024.99969191362
525,r1e88v4gk2m6qv,f1,5ef264afb7e5bab09d01b4e8,sample.transcriptic.aq1e98fhxgnpugu.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,3ed65d0b12112ba91626bd8080dd6ca58365819d,"UWBF_23970 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxgnpugu,540,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,9000.0,-36349590.816377856,77024.99969191362
526,r1e88v4gk2m6qv,f1,5ef264b8b7e5bab09d01b512,sample.transcriptic.aq1e98fhy5kcqun.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,ebf841595e58b530fd08a80e4ffeb0a426796de8,"UWBF_23970 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy5kcqun,831,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,13850.0,-36349590.816377856,77024.99969191362
527,r1e88v4gk2m6qv,f1,5ef264beb7e5bab09d01b531,sample.transcriptic.aq1e98fhyzv9eg2.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,3,e964cbfafea8f8ac19bcbb1a0e3751519c53feba,"UWBF_23970 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98fhyzv9eg2,16220,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,270333.33333,-36349590.816377856,77024.99969191362
528,r1e88v4gk2m6qv,f10,5ef2652fcb308076bbd33ed8,sample.transcriptic.aq1e98fhwyryft6.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,c58569c6ccdf18538e22690c0543b8b9f6f414eb,"UWBF_34307 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwyryft6,363,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,6050.0,-97168925.42471673,83020.8333005315
529,r1e88v4gk2m6qv,f10,5ef264c1e19b1ea26d14ef64,sample.transcriptic.aq1e98fhxj68xu2.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,3228aa629598b1f13d0b504fa9b05a0acfa5f9b8,"UWBF_34307 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxj68xu2,373,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,6216.6666700000005,-97168925.42471673,83020.8333005315
530,r1e88v4gk2m6qv,f10,5ef2652ecb308076bbd33ed2,sample.transcriptic.aq1e98fhy6zneww.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,9c9028e50967347be7897051f531afd255013eb1,"UWBF_34307 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy6zneww,3404,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,56733.333329999994,-97168925.42471673,83020.8333005315
531,r1e88v4gk2m6qv,f10,5ef265fdd4d2990f7ec319b6,sample.transcriptic.aq1e98fhz3f3x3d.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,c03a80242d0d149041e1c1621e14b0332490a63c,"UWBF_34307 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz3f3x3d,15785,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,263083.33333,-97168925.42471673,83020.8333005315
532,r1e88v4gk2m6qv,f11,5ef264aeb7e5bab09d01b4e2,sample.transcriptic.aq1e98fhwyxnffa.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,577d2956055ec020c45606bb9bfe379b7d0d49e6,"UWBF_34307 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwyxnffa,1411,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,23516.66667,-41707472.52818983,470628.512744489
533,r1e88v4gk2m6qv,f11,5ef264c2e19b1ea26d14ef68,sample.transcriptic.aq1e98fhxjasrc9.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,49b31f31fef4c158f70a64719ab0cb63ff10994d,"UWBF_34307 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxjasrc9,2859,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,47650.0,-41707472.52818983,470628.512744489
534,r1e88v4gk2m6qv,f11,5ef26504a733aed98db906ee,sample.transcriptic.aq1e98fhy77bejz.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,61825c9521f0b13c509a9c97fe894ab5d6cb206d,"UWBF_34307 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy77bejz,13944,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,232400.0,-41707472.52818983,470628.512744489
535,r1e88v4gk2m6qv,f11,5ef2650fa733aed98db90721,sample.transcriptic.aq1e98fhz3mrwqh.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,5762d613f878f24e19fc6f98b729ef0af72787ad,"UWBF_34307 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz3mrwqh,30000,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,19000,200,27-Mar-2020,1578947.3684200002,-41707472.52818983,470628.512744489
536,r1e88v4gk2m6qv,f12,5ef2652dcb308076bbd33ed0,sample.transcriptic.aq1e98fhwz5bf4f.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,1f94efdb6faeffad927ebaa2486fa7f31d6267c3,"UWBF_34307 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwz5bf4f,349,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,5816.6666700000005,-60064524.457549654,83066.66610332562
537,r1e88v4gk2m6qv,f12,5ef265eb9efd63d48314e477,sample.transcriptic.aq1e98fhxjgfqzd.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,de529161ea4501871753fd7da260249ce95edcaf,"UWBF_34307 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxjgfqzd,428,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,7133.3333299999995,-60064524.457549654,83066.66610332562
538,r1e88v4gk2m6qv,f12,5ef265919bee4e3995d952f8,sample.transcriptic.aq1e98fhy7cze86.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,4d115216021dae22ddbcba53c510ea08e08ef985,"UWBF_34307 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy7cze86,2481,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,41350.0,-60064524.457549654,83066.66610332562
539,r1e88v4gk2m6qv,f12,5ef26608cabb694ea7bb98c7,sample.transcriptic.aq1e98fhz3tewcn.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,7be40019f2362bc2b2c4b85e67a3232e757fb76d,"UWBF_34307 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34307,CEN.PK2_ORE1_sic1_gfp_34307,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz3tewcn,16678,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,277966.66667,-60064524.457549654,83066.66610332562
540,r1e88v4gk2m6qv,f3,5ef264b9b7e5bab09d01b517,sample.transcriptic.aq1e98fhwxkn5n5.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,1045c842d996f9c0213f3fa407de74370aad4210,"UWBF_34302 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwxkn5n5,24774,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,412900.0,-99465989.3244395,1302862.8244252955
541,r1e88v4gk2m6qv,f3,5ef265fdd4d2990f7ec319b2,sample.transcriptic.aq1e98fhxgywmp2.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,4d718f6d62c241904ab7257112e157edc3a1c7b0,"UWBF_34302 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxgywmp2,10990,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,183166.66667,-99465989.3244395,1302862.8244252955
542,r1e88v4gk2m6qv,f3,5ef264b3b7e5bab09d01b4fc,sample.transcriptic.aq1e98fhy5vfavw.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,51d8e5b0b16e6e94829df335c20bde30d425d444,"UWBF_34302 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy5vfavw,30000,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-99465989.3244395,1302862.8244252955
543,r1e88v4gk2m6qv,f3,5ef264cfe19b1ea26d14ef9a,sample.transcriptic.aq1e98fhz27g7nc.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,dddc2232659b1e237a03a95fcf00c04f38a2b449,"UWBF_34302 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz27g7nc,30000,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-99465989.3244395,1302862.8244252955
544,r1e88v4gk2m6qv,f4,5ef2660bd4d2990f7ec319f2,sample.transcriptic.aq1e98fhwxsb5a7.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,cbd736bf667e334318a459a90b2459282e107784,"UWBF_34302 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwxsb5a7,23875,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,397916.66667,-155099941.35840315,1211691.2175196
545,r1e88v4gk2m6qv,f4,5ef2658b9bee4e3995d952e0,sample.transcriptic.aq1e98fhxh5fe78.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,bb2437fe20970d2e533cad8f46a3b1180d6f51f2,"UWBF_34302 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxh5fe78,22587,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,60000,200,27-Mar-2020,376450.0,-155099941.35840315,1211691.2175196
546,r1e88v4gk2m6qv,f4,5ef264bfe19b1ea26d14ef5e,sample.transcriptic.aq1e98fhy5zz4e4.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a61745e629430a8af0a8e34125be81447d452a46,"UWBF_34302 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,aq1e98fhy5zz4e4,30000,YS-TS35C-03-27-2020-R7(T3),Sytox-YeastGates,SytoxYG-Plate,13000,200,27-Mar-2020,2307692.30769,-155099941.35840315,1211691.2175196
547,r1e88v4gk2m6qv,f4,5ef26511a733aed98db90729,sample.transcriptic.aq1e98fhz2d67ag.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,587e09aaae5c975e27afaca30c642301937565c8,"UWBF_34302 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,aq1e98fhz2d67ag,30000,YS-TS35C-03-27-2020-R7(T4),Sytox-YeastGates,SytoxYG-Plate,17000,200,27-Mar-2020,1764705.88235,-155099941.35840315,1211691.2175196
548,r1e88v4gk2m6qv,f5,5ef26523cb308076bbd33ea3,sample.transcriptic.aq1e98fhwxwuwte.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,a50194745e916fa6f46d93426fb8ce80085de303,"UWBF_34302 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,18.0,hour,aq1e98fhwxwuwte,30000,YS-TS35C-03-27-2020-R7(T1),Sytox-YeastGates,SytoxYG-Plate,53000,200,27-Mar-2020,566037.73585,-377325180.4938454,1805470.4761416793
549,r1e88v4gk2m6qv,f5,5ef264c8e19b1ea26d14ef84,sample.transcriptic.aq1e98fhxhb5dua.experiment.transcriptic.r1e88v4gk2m6qv,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,1,5892e05d79126f0d8d850bb551872bac41256b95,"UWBF_34302 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | FLOW | NO_STANDARD_TYPE",UWBF_34302,CEN.PK2_ORE1_sic1_gfp_34302,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,20.0,hour,aq1e98fhxhb5dua,30000,YS-TS35C-03-27-2020-R7(T2),Sytox-YeastGates,SytoxYG-Plate,21000,200,27-Mar-2020,1428571.42857,-377325180.4938454,1805470.4761416793
