,experiment_id,well,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,r1dvbs7kdxq4md,a1,5ef26518ed7a130d9ba086bd,sample.transcriptic.aq1dvmrawcr5tg9.experiment.transcriptic.r1dvbs7kdxq4md,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,7,3d500e3a0450248cdbd684ec6f406dfc64a0c7aa,"UWBF_6390 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvmrawcr5tg9,4279,TimeSeries-12-12-2019-Run3P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,12-Dec-2019,71316.66667,-87100835.53120442,330578.2017628627
922,r1dvbsa7n5qwxe,d4,5ef261b77f3160968f0bdc2c,sample.transcriptic.aq1dvhtnngp8dzy.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f3a7d72d8ff767a5856346c1137e17864b969109,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngp8dzy,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-369285889.34437966,2166558.9376112083
923,r1dvbsa7n5qwxe,d4,5ef262497ce3ec081a6febc4,sample.transcriptic.aq1dvj68hh9wx4z.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,ffb0cc4326734acd121bef9b04f3e61034a13a4b,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hh9wx4z,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,9000,200,11-Dec-2019,3333333.33333,-369285889.34437966,2166558.9376112083
924,r1dvbsa7n5qwxe,d5,5ef2628d87aa7b484daf550a,sample.transcriptic.aq1dvh7dss6ynr4.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,909360d26044317ef700bd871bb1b57c714088bb,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dss6ynr4,24436,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,407266.66667,-189517848.28793278,1726816.6769216154
925,r1dvbsa7n5qwxe,d5,5ef261412d796240e79c6730,sample.transcriptic.aq1dvhgvrh6447b.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,414d218e858067a2f521ff41dc2d771d697ffcd4,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrh6447b,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-189517848.28793278,1726816.6769216154
926,r1dvbsa7n5qwxe,d5,5ef261b47f3160968f0bdc1b,sample.transcriptic.aq1dvhtnngqcm5x.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,ebc162d4a1053bca0e7f2e758c1de765db001bcb,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngqcm5x,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-189517848.28793278,1726816.6769216154
927,r1dvbsa7n5qwxe,d5,5ef261ba7f3160968f0bdc36,sample.transcriptic.aq1dvj68hhb358z.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,8d38e248403b04f6b51800d7e8de3b94ea71fed8,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhb358z,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,12000,200,11-Dec-2019,2500000.0,-189517848.28793278,1726816.6769216154
928,r1dvbsa7n5qwxe,d6,5ef262de69ed590e63843dca,sample.transcriptic.aq1dvh7dss6ynr6.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,4820db3d5f15aab63a709be55c50cc79fa195920,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dss6ynr6,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,26000,200,11-Dec-2019,1153846.15385,-158138488.98160064,2275641.041414785
929,r1dvbsa7n5qwxe,d6,5ef2615608b8d10b22d73f3f,sample.transcriptic.aq1dvhgvrh78ab9.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,b6a755cb2b498abd681ce7d4bda357fe20e3534e,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrh78ab9,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-158138488.98160064,2275641.041414785
930,r1dvbsa7n5qwxe,d6,5ef262ef69ed590e63843e26,sample.transcriptic.aq1dvhtnngqcm5z.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,c4dc803c9d53b0a67432f0a868bab562eeba7e19,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngqcm5z,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-158138488.98160064,2275641.041414785
931,r1dvbsa7n5qwxe,d6,5ef2628487aa7b484daf54da,sample.transcriptic.aq1dvj68hhb3593.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,99cdccf7f30d845927bb5ca99d62af97ae2be192,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhb3593,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,9000,200,11-Dec-2019,3333333.33333,-158138488.98160064,2275641.041414785
932,r1dvbsa7n5qwxe,d7,5ef262e369ed590e63843de9,sample.transcriptic.aq1dvh7dss84uv5.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,35c7e90b261670f78ac9bcc4c13187045981591b,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dss84uv5,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,21000,200,11-Dec-2019,1428571.42857,-372309769.76432157,2260989.017311149
933,r1dvbsa7n5qwxe,d7,5ef2628387aa7b484daf54d8,sample.transcriptic.aq1dvhgvrh78abb.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f57ae3846618f38abc9e9a7bf75aafc86e05d91d,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrh78abb,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-372309769.76432157,2260989.017311149
934,r1dvbsa7n5qwxe,d7,5ef263257973a32aa4db0fdc,sample.transcriptic.aq1dvhtnngrgt9y.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,059bda2786049e57b7a668379fe39563f88bdce8,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngrgt9y,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-372309769.76432157,2260989.017311149
935,r1dvbsa7n5qwxe,d7,5ef263207973a32aa4db0fc1,sample.transcriptic.aq1dvj68hhc7bd3.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,70cf61cf2f8c3ad61b9948458e440d073a7e5085,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhc7bd3,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,10000,200,11-Dec-2019,3000000.0,-372309769.76432157,2260989.017311149
936,r1dvbsa7n5qwxe,d8,5ef261d5f6cdc13c852692ce,sample.transcriptic.aq1dvh7dss84uv7.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,e71d038442513e1e58e81d205bf4921729484780,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,18.0,hour,aq1dvh7dss84uv7,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,28000,200,11-Dec-2019,1071428.57143,-154715033.79344714,1957417.6024838472
937,r1dvbsa7n5qwxe,d8,5ef262e269ed590e63843de5,sample.transcriptic.aq1dvhgvrh8cgfa.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,acbd6adc384ac528213c04a19b22294b7302be07,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,20.0,hour,aq1dvhgvrh8cgfa,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,200,11-Dec-2019,2142857.14286,-154715033.79344714,1957417.6024838472
938,r1dvbsa7n5qwxe,d8,5ef2631b7973a32aa4db0fa6,sample.transcriptic.aq1dvhtnngrgta2.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,db822fa28a0a71049e6019f45c9936b478307579,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,22.0,hour,aq1dvhtnngrgta2,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-154715033.79344714,1957417.6024838472
939,r1dvbsa7n5qwxe,d8,5ef2627647b3f56c1296e2e3,sample.transcriptic.aq1dvj68hhc7bd5.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,f41be6d95f767c2627656988ea54120cf01fbd39,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,24.0,hour,aq1dvj68hhc7bd5,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-154715033.79344714,1957417.6024838472
940,r1dvbsa7n5qwxe,d9,5ef26394fe6146346535eaec,sample.transcriptic.aq1dvh7dss84uv9.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,9a488fb1b1c82e7c63d859216f732df6ca702556,"UWBF_24960 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,18.0,hour,aq1dvh7dss84uv9,30000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,36000,200,11-Dec-2019,833333.33333,-146991105.9007316,2035256.429652661
941,r1dvbsa7n5qwxe,d9,5ef2636ce67a81fb9cb98107,sample.transcriptic.aq1dvhgvrh8cgfc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,fd633b3266c3406858f6a8c18847a4f0f8813745,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,20.0,hour,aq1dvhgvrh8cgfc,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-146991105.9007316,2035256.429652661
942,r1dvbsa7n5qwxe,d9,5ef2638afe6146346535eab8,sample.transcriptic.aq1dvhtnngrgta4.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,c3ceea6f0957def8bd03958e8255a5f15ff85a66,"UWBF_24960 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,22.0,hour,aq1dvhtnngrgta4,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-146991105.9007316,2035256.429652661
943,r1dvbsa7n5qwxe,d9,5ef2615908b8d10b22d73f4e,sample.transcriptic.aq1dvj68hhm5qa9.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,8e39e2af0ef0b5563dec57579a26f1745285256d,"UWBF_24960 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,24.0,hour,aq1dvj68hhm5qa9,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,10000,200,11-Dec-2019,3000000.0,-146991105.9007316,2035256.429652661
944,r1dvbsa7n5qwxe,e1,5ef2628a47b3f56c1296e352,sample.transcriptic.aq1dvh7dssad959.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,4072d5e0a1d7b1832ad92a63c1d64cb2a7e401e4,"UWBF_32302 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,18.0,hour,aq1dvh7dssad959,10000,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,166666.66667,-101128479.99875757,892436.8343158562
945,r1dvbsa7n5qwxe,e1,5ef2614f08b8d10b22d73f16,sample.transcriptic.aq1dvhgvrhamvqe.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,08c2ba3bdbf770e09dd81295cc727cbc9594ffb5,"UWBF_32302 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhamvqe,10040,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,167333.33333,-101128479.99875757,892436.8343158562
946,r1dvbsa7n5qwxe,e1,5ef262e469ed590e63843dee,sample.transcriptic.aq1dvhtnngts7j4.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,97f4299ed32e0ecebd2be5c419ceae3aac013d9a,"UWBF_32302 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,22.0,hour,aq1dvhtnngts7j4,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,59000,200,11-Dec-2019,508474.57626999996,-101128479.99875757,892436.8343158562
947,r1dvbsa7n5qwxe,e1,5ef262e869ed590e63843e05,sample.transcriptic.aq1dvj68hhpe4jc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,2,831900a19420df20f6fff4d8e15839702b5dc38a,"UWBF_32302 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,24.0,hour,aq1dvj68hhpe4jc,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,11000,200,11-Dec-2019,2727272.72727,-101128479.99875757,892436.8343158562
948,r1dvbsa7n5qwxe,e10,5ef2636ee67a81fb9cb98110,sample.transcriptic.aq1dvh7dssex2nd.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,aac2cca4cca35140cb45775119e226935ff28c56,"UWBF_25784 | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,18.0,hour,aq1dvh7dssex2nd,20106,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,200,11-Dec-2019,335100.0,-202330931.94826773,1374983.799242457
949,r1dvbsa7n5qwxe,e10,5ef2613d2d796240e79c671b,sample.transcriptic.aq1dvhgvrhf6p8g.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,96b5fd82ac7e117842f26e55dea04a3dc7a95ffc,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,20.0,hour,aq1dvhgvrhf6p8g,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,35000,200,11-Dec-2019,857142.85714,-202330931.94826773,1374983.799242457
950,r1dvbsa7n5qwxe,e10,5ef2629687aa7b484daf553d,sample.transcriptic.aq1dvhtnngyaz38.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,8507ac143e6edaea1fe3d6f4621605b0104988cd,"UWBF_25784 | 30.0 | [22.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,22.0,hour,aq1dvhtnngyaz38,30000,TimeSeries-12-11-2019-Run1P3,Sytox-YeastGates,SytoxYG-Plate,15000,200,11-Dec-2019,2000000.0,-202330931.94826773,1374983.799242457
951,r1dvbsa7n5qwxe,e10,5ef26370e67a81fb9cb9811c,sample.transcriptic.aq1dvj68hhtxw3g.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,transcriptic,1,22974a9d81aba2b15b2174b29b8609bbff8a56a5,"UWBF_25784 | 30.0 | [24.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,24.0,hour,aq1dvj68hhtxw3g,30000,TimeSeries-12-11-2019-Run1P4,Sytox-YeastGates,SytoxYG-Plate,13000,200,11-Dec-2019,2307692.30769,-202330931.94826773,1374983.799242457
